titulo,data,resumo,link,operações,UF
 OSs pioraram o SUS em MT: mais de 73 mil pessoas aguardam na fila ,14/07/2017,"A constatação é do Conselho Estadual de Saúde (CES), que é contrário à continuidade do modelo no Estado e afirma que a terceirização, ao invés de viabilizar a saúde, só fez piorar os serviços. Governo já admite que o melhor é retornar os serviços para a administração direta.",https://www.ataqueaoscofrespublicos.com/noticias/oss-pioraram-o-sus-em-mt-mais-de-73-mil-pessoas-aguardam-na-fila/,,MT
 Araçatuba não prorrogará contrato com o IAS ,13/07/2017,"Ministério Público orientou o fim da terceirização na assistência social e, em março deste ano, Justiça bloqueou bens de ex-prefeito e de entidades. Mesmo assim, Prefeitura não descarta promover nova contratação de Organização Social.",https://www.ataqueaoscofrespublicos.com/noticias/aracatuba-nao-prorrogara-contrato-com-o-ias/,,
 TCE-SP julga irregulares prestações de contas da Fundação do ABC em Santo André ,13/07/2017,"Organização tem contas reprovadas na cidade, em contratos com a Prefeitura e também com a Secretaria de Estado da Saúde.",https://www.ataqueaoscofrespublicos.com/noticias/tce-sp-julga-irregulares-prestacoes-de-contas-da-fundacao-do-abc-em-santo-andre/,,SP
 Site denuncia o que está por trás da “venda” da rede estadual de educação na Paraíba ,13/07/2017,"Empreitada privatista se revelou um grande negócio, aponta o Viomundo",https://www.ataqueaoscofrespublicos.com/noticias/site-denuncia-o-que-esta-por-tras-da-venda-da-rede-estadual-de-educacao-na-paraiba/,,PB;CE;GO;MA;PE;PI;SP;SE
 FUABC é processada por falta de transparência ,12/07/2017,Foi o jeito que um advogado de São Caetano encontrou de obrigar a OS a cumprir a lei e a publicar dados sobre a aplicação do dinheiro público que recebe. ,https://www.ataqueaoscofrespublicos.com/noticias/fuabc-e-processada-por-falta-de-transparencia/,,
 Auditoria do TCE aponta irregularidade na terceirização da educação da Paraíba ,12/07/2017,Órgão recomendou diligências ao governo do estado e celebração de contrato com OSs foi adiada,https://www.ataqueaoscofrespublicos.com/noticias/auditoria-do-tce-aponta-irregularidade-na-terceirizacao-da-educacao-da-paraiba/,,PB
 Liminar na Justiça suspende terceirização do Hospital de Itanhaém para Organização Social ,11/07/2017,"Até decisão do mérito, OS Instituto Sócrates Guanaes (ISG) está impedida de assumir o serviço, ",https://www.ataqueaoscofrespublicos.com/noticias/liminar-na-justica-suspende-terceirizacao-do-hospital-de-itanhaem-para-organizacao-social/,,
 Funcionários de Hospital no DF protestam contra fechamento de vagas na UTI ,11/07/2017,Empresa que administra hospital teve pagamentos suspensos em função de diversas irregularidades na terceirização de unidades de terapia intensiva,https://www.ataqueaoscofrespublicos.com/noticias/funcionarios-de-hospital-no-df-protestam-contra-fechamento-de-vagas-na-uti/,Operação Drácon,DF
" Em Cubatão, Isama lucrou mais de R$ 1,2 milhão em um ano, diz TCE ",10/07/2017,"Tribunal de Contas mandou a entidade devolver o valor corrigido, mas isso deve se arrastar anos até acontecer",https://www.ataqueaoscofrespublicos.com/noticias/em-cubatao-isama-lucrou-mais-de-r-12-milhao-em-um-ano-diz-tce/,,SP
 Tudo errado na terceirização do Hospital de Itanhaém ,10/07/2017,Mudança de gestão traz OS ficha suja e penaliza 400 funcionários concursados,https://www.ataqueaoscofrespublicos.com/noticias/tudo-errado-na-terceirizacao-do-hospital-de-itanhaem-2/,,SP;RJ;GO
 Médicos de OS recebem supersalários em Americana ,10/07/2017,"Relatórios sobre salários e irregularidades na assinatura de ponto que já haviam sido denunciadas pelo Tribunal de Contas, foram levados ao Ministério Público",https://www.ataqueaoscofrespublicos.com/noticias/medicos-de-os-recebem-supersalarios-em-americana/,,SP
 Governo da Paraíba vai gastar R$ 10 milhões para terceirizar Educação ,07/07/2017,Ações ligadas à parte pedagógica também serão comandadas por entidades/empresas. Medida é duramente criticada por profissionais da área.  ,https://www.ataqueaoscofrespublicos.com/noticias/governo-da-paraiba-vai-gastar-r-10-milhoes-para-terceirizar-educacao/,,PB
" FUABC mantém dados escondidos, denuncia jornal ",07/07/2017,"Falta transparência sobre o uso do dinheiro público por parte da entidade, que só este ano tem um orçamento de R$ 2,2 milhões.  ",https://www.ataqueaoscofrespublicos.com/noticias/fuabc-mantem-dados-escondidos-denuncia-jornal/,,
 SPDM sairá da gestão do SAMU; bebê morreu após espera de mais de 15 horas ,06/07/2017,Contrato com a OS para gestão do Serviço não deve ser renovado em Santa Catarina. Modelo que integrará Samu e Bombeiros deve ser implantado no fim do ano.,https://www.ataqueaoscofrespublicos.com/noticias/spdm-saira-da-gestao-do-samu-bebe-morreu-apos-espera-de-mais-de-15-horas/,,SC
 Hospital Municipal terceirizado para OS entrega exames sem os laudos ,06/07/2017,Prefeitura confirma que o problema existe e que os documentos são preenchidos depois,https://www.ataqueaoscofrespublicos.com/noticias/hospital-municipal-terceirizado-para-os-entrega-exames-sem-os-laudos/,,
 Terceirização na UPA de Nova Friburgo está com dias contados ,06/07/2017,"Gestão por OS deve acabar em até 12 meses, conforme novo acordo para cumprimento de TAC. Contra a vontade, Prefeitura vai abrir concurso público e retomar a administração da unidade.  ",https://www.ataqueaoscofrespublicos.com/noticias/terceirizacao-na-upa-de-nova-friburgo-esta-com-dias-contados/,,
 O que a morte de Amanda nos diz sobre a política de terceirização da saúde em Cubatão ,05/07/2017,"Jovem entrou no PS com dores, mas andando e consciente. Vinte horas depois, saiu sem vida. Unidade conta com a totalidade dos médicos atuando de forma terceirizada, via Organização Social contratada sem licitação.  ",https://www.ataqueaoscofrespublicos.com/noticias/o-que-morte-de-amanda-nos-diz-sobre-politica-de-terceirizacao-da-saude-em-cubatao/,,
 Má gestão e OSs fazem a saúde do Rio agonizar ,05/07/2017,"Em entrevista do vereador carioca Paulo Pinheiro (PSOL), fica claro como uma gestão desastrosa, que optou pela terceirização indiscriminada e irresponsável, afundou o setor em uma crise maior do que se esperava.",https://www.ataqueaoscofrespublicos.com/noticias/ma-gestao-e-oss-fazem-saude-do-rio-agonizar/,,RJ
 Catanduva renova contrato com OS da Saúde investigada pelo MP ,04/07/2017,"Mesmo com inquérito contra uma entidade que já é alvo de outros processos no mesmo município, prefeitura deve pagar mais R$ 13,5 milhões em novo contrato de terceirização. A empresa em questão é a Pró-Saúde, ficha suja em várias cidades. ",https://www.ataqueaoscofrespublicos.com/noticias/4262-2/,,
 Denunciados da Cruz Vermelha e ex-gestores do DF viram réus ,04/07/2017,Mais um escândalo envolvendo terceirização da saúde vai parar na Justiça. ,https://www.ataqueaoscofrespublicos.com/noticias/denunciados-da-cruz-vermelha-e-ex-gestores-do-df-viram-reus/,,DF
 MP entrega denúncia de 13 pessoas por fraude em contratação da Cruz Vermelha ,03/07/2017,"Grupo é acusado de lavagem de dinheiro, peculato, falsificação de documento público e dispensa de licitação em contrato para gestão de duas UPAs.",https://www.ataqueaoscofrespublicos.com/noticias/mp-denuncia-13-por-fraude-em-contratacao-da-cruz-vermelha-no-df/,,DF
 Críticas na imprensa e na web refletem as mazelas da terceirização da saúde em Santos ,03/07/2017,"Na UPA de Santos, nos últimos dez dias, um acidentado teve de esperar o Raio X por mais de 8 horas e uma idosa com problemas respiratórios teve a mão machucada; na internet as críticas são várias",https://www.ataqueaoscofrespublicos.com/noticias/criticas-na-imprensa-e-na-web-refletem-as-mazelas-da-terceirizacao-da-saude-em-santos/,,
 TCE proíbe 71 entidades de receber recursos na Baixada ,03/07/2017,"Organizações Sociais, Oscips e instituições, que acumulam 85 processos, estão situadas em 8 municípios da região",https://www.ataqueaoscofrespublicos.com/noticias/tce-proibe-71-entidades-de-receber-recursos-na-baixada/,,SP
 Projeto de privatização enrustida do Hospital de Cubatão é encaminhado à Câmara ,29/06/2017,Empresa que lucrará com o prédio e com os serviços públicos deve ser escolhida pelo Governo já em agosto,https://www.ataqueaoscofrespublicos.com/noticias/projeto-de-privatizacao-enrustida-do-hospital-de-cubatao-e-encaminhado-camara-2/,,
" Operação Genebra faz busca na casa de ex-secretário-adjunto de Saúde, dirigente da Cruz Vermelha ",28/06/2017,"OS Cruz Vermelha é acusada de causar prejuízo de quase R$ 3,5 milhões em contrato classificado como fraudulento com o governo do Distrito Federal.",https://www.ataqueaoscofrespublicos.com/noticias/operacao-genebra-faz-busca-na-casa-de-ex-secretario-adjunto-de-saude-dirigente-da-cruz-vermelha/,Operação Genebra,DF;GO
 Prefeitura de Nova Friburgo desrespeita TAC e não retira OS de UPA ,28/06/2017,"Caso será levado à Justiça pelo Ministério Público do Trabalho, depois que o Governo não cumpriu, por duas vezes, o prazo para realizar concurso público e contratar 148 funcionários.",https://www.ataqueaoscofrespublicos.com/noticias/prefeitura-de-nova-friburgo-desrespeita-tac-e-nao-retira-os-de-upa/,,
" Prefeitura de Uberaba oficializa retirada da Pró-Saúde de duas UPAs, por deficiência de gestão ",28/06/2017,"Outra entidade começou a atuar nas unidades, a despeito dos alertas de órgãos de controle social sobre os problemas da terceirização",https://www.ataqueaoscofrespublicos.com/noticias/prefeitura-de-uberaba-oficializa-retirada-da-pro-saude-de-duas-upas-por-deficiencia-de-gestao/,,
" UPA de Santos: com suspeita de lesão na coluna, acidentado fica à espera de Raio X por mais de 8 horas ",27/06/2017,"Caso foi relatado pelo advogado Vicente Cascione; Paciente que se machucou em acidente foi levado para UPA terceirizada, onde o aparelho de Raio X estava quebrado e sem previsão de conserto. A unidade também não dispõe de ambulância para remoção. ",https://www.ataqueaoscofrespublicos.com/noticias/upa-de-santos-com-suspeita-de-lesao-na-coluna-acidentado-fica-a-espera-de-raio-x-por-mais-de-8-horas/,,
" Após espera de mais de 15 horas, bebê morre em SC e Governo quer OS fora do Samu ",26/06/2017,"SPDM diz que vai apurar o caso, mas as informações dão conta de que a ambulância não prestou o serviço porque estava sem gasolina. O detalhe é que a empresa havia recebido recentemente o repasse de R$ 8 milhões do Governo do Estado. ",https://www.ataqueaoscofrespublicos.com/noticias/apos-espera-de-mais-de-15-horas-bebe-morre-em-sc-e-governo-quer-os-fora-do-samu/,,SC;SP
 UPA Humanizada? Idosa entra em hospital com problema respiratório e sai com graves queimaduras ,26/06/2017,"Marli Justino de Freitas teve uma grave crise de bronquite, mas, no tratamento, acabou tendo as mãos queimadas.",https://www.ataqueaoscofrespublicos.com/noticias/upa-humanizada-idosa-entra-em-hospital-com-problema-respiratorio-e-sai-com-graves-queimaduras/,,
 FUABC é condenada em definitivo em Bertioga ,25/06/2017,"Entidade está proibida de fazer novas parcerias com o poder público e ainda terá de devolver R$ 1,1 milhão, que usou indevidamente",https://www.ataqueaoscofrespublicos.com/noticias/fuabc-e-condenada-em-definitivo-em-bertioga/,,SP
" Entidade de Bertioga usou R$ 1,3 milhão indevidamente, diz TCE ",25/06/2017,Associação Civil Cidadania Brasil (ACCB) atuou na área pública entre 2010 e 2012 e foi condenada a devolver os valores embolsados por seus diretores,https://www.ataqueaoscofrespublicos.com/noticias/entidade-de-bertioga-usou-r-13-milhao-indevidamente-diz-tce/,,
" OS “filial” da Cruz Vermelha embolsou R$ 3,46 milhões do DF em 77 transações ",23/06/2017,"MP está investigando quem de fato usou a verba, que foi sacada da conta da entidade contratada para gerir duas UPAs no Distrito Federal. A entidade sumiu com o dinheiro sem executar qualquer atividade.  ",https://www.ataqueaoscofrespublicos.com/noticias/os-filial-da-cruz-vermelha-embolsou-r-346-milhoes-do-df-em-77-transacoes/,Operação Genebra,DF;RJ
 Santos recebe mais que o dobro em verba da saúde de média e alta complexidade em relação às outras cidades da BS ,23/06/2017,Por isso não cabe a desculpa padrão usada pelo Governo de que são os pacientes de fora que inviabilizam um atendimento satisfatório na UPA terceirizada,https://www.ataqueaoscofrespublicos.com/noticias/santos-recebe-mais-que-o-dobro-em-verba-da-saude-de-media-e-alta-complexidade-em-relacao-as-outras-cidades-da-bs/,,SP
 OS na Saúde: Operação prende envolvidos em fraudes em contratos de gestão de UPAs no DF ,22/06/2017,"Segundo as investigações, o grupo se uniu para direcionar uma licitação da Secretaria de Saúde do DF para favorecer a Cruz Vermelha, que acabou sendo contratada ilegalmente para administrar duas UPAs do DF. Em valores atualizados, o prejuízo a R$ 9 milhões.",https://www.ataqueaoscofrespublicos.com/noticias/os-na-saude-operacao-prende-envolvidos-em-fraudes-em-contratos-de-gestao-de-upas-no-df/,Operação Genebra,DF;RJ;PR
" Sucateado, PS Central Santos está com os dois elevadores quebrados ",22/06/2017,"Dificuldade é grande para funcionários transportarem os pacientes acamados, especialmente em casos de emergência. ",https://www.ataqueaoscofrespublicos.com/noticias/sucateado-ps-central-santos-esta-com-os-dois-elevadores-quebrados/,,
 Fraude na Saúde terceirizada do Maranhão tem imagens de funcionários sacando dinheiro desviado ,22/06/2017,Um dos operadores do esquema recebe o dinheiro da boca do caixa e coloca tudo dentro de uma mochila. Em outros saques funcionários colocaram a grana nas calças. E tudo ia para a mão do presidente da entidade e de alguns diretores.  ,https://www.ataqueaoscofrespublicos.com/noticias/fraude-na-saude-terceirizada-do-maranhao-tem-imagens-de-funcionarios-sacando-dinheiro-desviado/,,MA
 Juiz bloqueia R$ 2 milhões em bens de ex-presidente da Câmara de Goiânia ,21/06/2017,"Vereador Anselmo Pereira é suspeito de usar uma Oscip, paga com dinheiro do Legislativo, para se autopromover. Juiz também ordenou bloqueio de bens da entidade.",https://www.ataqueaoscofrespublicos.com/noticias/juiz-bloqueia-r-2-milhoes-em-bens-de-ex-presidente-da-camara-de-goiania/,,GO
 MP investiga irregularidades na contratação de funcionários de UPA terceirizada em Maceió ,21/06/2017,Inquérito civil visa apurar indícios de fraudes na contratação de trabalhadores para atividades essenciais como a saúde,https://www.ataqueaoscofrespublicos.com/noticias/mp-investiga-irregularidades-na-contratacao-de-funcionarios-de-upa-terceirizada-em-maceio/,,AL;BA;DF
